timestamp,flow_l_min,temperature_c,pressure_bar,ph,anomaly
1313000,6.8,26.44,10.52,7.1,False
1314000,5.27,24.99,8.99,7.07,False
1315000,3.39,27.18,7.65,6.99,False
1316000,3.45,21.5,-4.63,6.92,True
1317000,5.58,24.04,9.49,7.03,False
1318000,5.63,25.9,9.42,7.01,False
1319000,5.42,23.36,9.45,6.93,False
1320000,11.41,18.5,9.06,6.93,True
1321000,3.84,24.34,8.1,6.88,False
1322000,6.02,26.41,9.66,6.99,False
1323000,5.37,23.17,9.34,7.05,False
1324000,5.79,23.29,9.78,7.02,False
1325000,3.6,25.93,7.76,6.98,False
1326000,4.03,25.35,8.06,7.04,False
1327000,3.95,23.21,8.09,7.0,False
1328000,11.26,31.67,10.6,7.25,True
1329000,7.36,23.02,11.06,7.15,False
1330000,5.3,24.98,9.36,6.99,False
1331000,5.58,25.9,9.48,7.01,False
1332000,6.18,27.93,9.98,7.16,False
1333000,6.63,22.3,10.05,7.11,False
1334000,5.5,27.97,9.61,7.12,False
1335000,4.43,19.14,8.33,6.89,False
1336000,5.03,23.76,9.18,7.06,False
1337000,3.67,26.05,7.81,7.0,False
1338000,5.04,21.17,8.89,6.87,False
1339000,3.59,22.7,7.83,6.94,False
1340000,6.94,28.72,10.68,7.12,False
1341000,4.95,13.77,8.92,7.0,True
1342000,5.61,26.49,9.53,6.98,False
1343000,6.41,27.93,10.02,7.15,False
1344000,4.26,26.89,8.53,6.95,False
1345000,5.32,23.74,9.46,6.93,False
1346000,4.23,25.82,8.61,6.99,False
1347000,4.69,26.14,9.0,7.04,False
1348000,5.46,24.75,9.56,6.97,False
1349000,3.99,25.47,7.98,7.05,False
1350000,5.27,23.21,9.35,7.05,False
1351000,3.59,26.6,8.08,6.97,False
1352000,2.8,25.42,7.25,6.88,False
1353000,6.89,25.4,10.47,7.04,False
1354000,4.29,23.43,8.29,7.03,False
1355000,4.93,26.25,9.07,6.98,False
1356000,5.55,24.58,9.39,7.04,False
1357000,3.92,25.53,7.91,6.98,False
1358000,5.47,25.81,9.36,6.97,False
1359000,4.79,27.51,8.91,7.12,False
1360000,5.21,20.87,8.84,6.87,False
1361000,5.66,23.58,9.36,7.0,False
1362000,3.59,24.11,7.94,6.88,False
1363000,6.27,27.73,10.01,7.14,False
1364000,4.88,20.88,9.05,6.96,False
1365000,3.77,20.54,7.96,6.82,False
1366000,4.94,24.08,8.84,7.05,False
1367000,2.05,24.5,6.66,6.79,False
1368000,5.05,26.29,8.97,7.1,False
1369000,3.84,24.34,8.21,6.96,False
1370000,6.68,25.01,10.4,7.08,False
1371000,5.22,26.14,9.14,7.13,False
1372000,4.11,25.14,8.1,6.99,False
1373000,3.6,23.13,7.65,6.85,False
1374000,4.37,26.15,8.29,7.0,False
1375000,5.05,24.66,9.23,6.98,False
1376000,3.86,26.02,7.96,6.94,False
1377000,4.31,24.36,8.31,6.87,False
1378000,5.55,24.01,9.47,7.1,False
1379000,4.45,26.88,8.57,6.97,False
1380000,4.42,25.11,8.44,6.92,False
1381000,3.47,27.66,7.92,7.02,False
1382000,3.31,25.27,7.42,6.98,False
1383000,4.75,25.1,8.61,7.02,False
1384000,2.91,22.9,7.39,6.84,False
1385000,4.6,22.7,8.71,6.98,False
1386000,4.06,25.11,8.47,6.94,False
1387000,4.82,26.93,8.69,12.0,True
1388000,4.85,22.2,8.96,6.98,False
1389000,5.31,21.53,9.25,6.92,False
1390000,15.93,28.68,9.28,7.0,True
1391000,4.46,25.37,8.34,7.02,False
1392000,3.7,24.22,7.8,6.86,False
1393000,4.54,23.58,8.61,6.95,False
1394000,4.8,23.12,8.67,7.02,False
1395000,5.32,23.69,9.0,6.93,False
1396000,3.61,22.05,8.03,6.8,False
1397000,5.62,25.62,9.39,7.13,False
1398000,4.24,26.18,8.65,7.0,False
1399000,5.55,25.43,9.41,7.1,False
1400000,4.65,26.57,8.86,6.92,False
1401000,4.71,21.42,8.88,6.89,False
1402000,6.98,20.65,10.28,7.1,False
1403000,3.87,32.29,8.22,7.06,False
1404000,5.51,24.52,9.27,6.98,False
1405000,5.2,22.8,8.9,7.04,False
1406000,10.64,23.13,8.73,7.03,True
1407000,4.28,25.55,8.42,6.92,False
1408000,3.96,23.6,8.08,6.99,False
1409000,4.5,27.23,8.89,6.99,False
1410000,4.72,20.54,8.46,6.9,False
1411000,3.88,24.82,8.22,6.92,False
1412000,6.79,23.73,10.37,7.13,False
1413000,4.55,24.33,8.71,7.02,False
1414000,6.92,25.77,10.43,7.05,False
1415000,5.03,25.54,8.91,7.05,False
1416000,6.53,25.23,10.27,6.98,False
1417000,6.39,22.28,9.9,7.05,False
1418000,4.41,24.6,8.57,7.03,False
1419000,5.94,25.36,9.55,6.97,False
1420000,3.79,27.25,8.26,6.96,False
1421000,4.17,24.91,8.44,6.94,False
1422000,3.67,23.41,7.69,6.99,False
1423000,4.85,24.93,-0.58,6.92,True
1424000,3.43,24.71,7.71,0.72,True
1425000,5.21,25.58,8.98,7.1,False
1426000,5.3,22.13,9.15,6.97,False
1427000,4.92,27.92,9.08,7.04,False
1428000,4.6,23.01,8.88,6.97,False
1429000,5.85,22.59,9.41,6.9,False
1430000,4.79,26.1,8.92,7.05,False
1431000,5.84,26.17,9.82,6.99,False
1432000,5.08,27.69,8.94,7.05,False
1433000,5.24,22.76,9.08,6.98,False
1434000,4.05,24.65,8.31,6.89,False
1435000,4.47,28.54,8.67,6.98,False
1436000,5.17,22.91,9.13,7.06,False
1437000,4.49,23.69,8.35,7.02,False
1438000,3.63,25.37,7.68,6.94,False
1439000,4.68,20.0,8.81,1.54,True
1440000,4.57,23.69,8.79,7.04,False
1441000,4.15,25.51,8.24,6.89,False
1442000,5.03,26.56,8.89,7.08,False
1443000,4.85,26.63,8.95,7.09,False
1444000,6.03,20.27,9.73,6.96,False
1445000,5.11,23.46,8.97,6.95,False
1446000,3.76,25.91,7.79,6.91,False
1447000,5.38,22.12,9.48,6.93,False
1448000,5.11,23.25,8.88,6.89,False
1449000,4.2,24.7,12.47,6.93,True
1450000,4.02,27.15,8.18,6.92,False
1451000,6.49,23.6,9.98,6.95,False
1452000,6.41,23.72,9.89,6.98,False
1453000,4.48,21.28,8.48,6.89,False
1454000,6.18,25.76,9.8,6.99,False
1455000,5.39,29.8,9.62,7.14,False
1456000,5.4,24.39,9.53,6.94,False
1457000,5.82,22.71,9.65,7.06,False
1458000,6.84,23.38,10.43,7.03,False
1459000,3.9,24.22,8.29,7.02,False
1460000,4.97,25.7,8.96,7.09,False
1461000,4.7,24.97,8.94,6.93,False
1462000,6.46,24.71,10.34,7.17,False
1463000,2.74,23.88,7.27,6.79,False
1464000,6.05,26.36,9.71,7.16,False
1465000,5.19,22.09,8.98,7.04,False
1466000,5.57,22.73,9.58,6.93,False
1467000,5.51,27.16,9.48,7.06,False
1468000,4.86,20.3,8.92,6.82,False
1469000,5.13,26.32,9.31,7.01,False
1470000,5.23,23.19,9.09,6.91,False
1471000,3.97,24.63,8.08,6.85,False
1472000,3.57,23.23,8.04,6.98,False
1473000,5.71,23.85,9.34,6.98,False
1474000,4.6,26.47,8.93,7.05,False
1475000,5.23,23.77,9.27,6.9,False
1476000,4.36,23.14,8.66,6.84,False
1477000,3.39,24.99,7.58,6.93,False
1478000,4.95,25.84,8.76,7.06,False
1479000,5.95,24.11,9.67,6.96,False
1480000,3.6,23.11,7.67,6.85,False
1481000,4.1,22.59,8.12,6.89,False
1482000,5.51,23.87,9.49,7.07,False
1483000,6.31,26.93,10.28,7.06,False
1484000,4.65,39.47,9.0,6.95,True
1485000,5.27,26.14,9.31,7.04,False
1486000,5.79,24.79,9.62,6.95,False
1487000,6.53,24.57,10.29,7.06,False
1488000,4.67,22.55,8.52,6.84,False
1489000,4.69,24.29,8.72,6.93,False
1490000,5.53,27.46,9.71,7.13,False
1491000,5.48,24.47,9.18,6.99,False
1492000,6.75,25.42,10.28,7.14,False
1493000,5.75,25.05,9.46,7.09,False
1494000,5.54,27.24,9.49,7.12,False
1495000,5.21,30.67,9.12,7.2,False
1496000,5.11,26.91,9.16,7.07,False
1497000,5.7,25.12,9.72,6.98,False
1498000,5.42,24.29,9.37,7.08,False
1499000,4.57,30.44,8.52,7.15,False
1500000,3.78,21.82,8.06,6.89,False
1501000,4.74,25.32,8.68,6.96,False
1502000,4.6,28.74,8.65,0.99,True
1503000,6.73,24.12,10.26,6.98,False
1504000,5.7,25.47,9.47,7.03,False
1505000,5.74,23.69,9.37,0.09,True
1506000,5.78,25.11,9.45,6.95,False
1507000,4.61,23.81,8.47,7.03,False
1508000,4.09,8.05,8.06,6.84,True
1509000,5.02,27.86,9.2,6.97,False
1510000,4.16,21.46,8.3,6.98,False
1511000,5.19,27.15,9.26,7.04,False
1512000,5.3,25.69,9.03,6.94,False
1513000,5.31,25.56,9.11,7.03,False
1514000,5.29,31.43,9.3,7.05,False
1515000,5.92,28.83,9.76,7.1,False
1516000,4.9,22.41,8.73,6.9,False
1517000,5.94,27.92,9.93,7.09,False
1518000,5.01,21.06,9.0,6.86,False
1519000,5.98,21.08,9.61,6.95,False
1520000,19.72,26.07,9.96,7.11,True
1521000,4.74,21.76,8.54,7.02,False
1522000,6.12,26.77,9.91,7.16,False
1523000,6.28,23.74,10.15,7.04,False
1524000,4.32,25.44,8.65,7.05,False
1525000,5.05,23.95,8.96,6.91,False
1526000,4.09,25.45,8.18,1.71,True
1527000,4.12,28.37,8.13,6.98,False
1528000,4.99,23.48,8.94,7.03,False
1529000,6.18,28.26,9.85,7.17,False
1530000,3.3,28.02,7.87,6.91,False
1531000,6.41,23.83,10.06,6.98,False
1532000,4.51,24.98,8.69,6.91,False
1533000,5.4,27.03,9.32,7.02,False
1534000,3.32,27.83,7.66,7.07,False
1535000,4.9,25.59,8.89,7.07,False
1536000,5.67,25.71,9.42,7.07,False
1537000,4.1,23.47,8.38,6.89,False
1538000,4.49,23.82,8.69,6.96,False
1539000,4.14,23.32,8.13,6.89,False
1540000,5.65,28.17,9.68,7.04,False
1541000,6.89,25.23,10.39,7.02,False
1542000,6.15,26.76,10.01,7.07,False
1543000,5.75,6.91,9.82,7.02,True
1544000,4.38,22.89,8.55,6.99,False
1545000,3.33,24.82,7.73,6.91,False
1546000,5.49,22.05,9.45,6.93,False
1547000,4.11,23.14,8.04,6.95,False
1548000,11.92,24.92,9.97,7.13,True
1549000,3.91,24.64,8.23,6.92,False
1550000,5.64,23.2,9.56,7.02,False
1551000,4.39,25.64,8.54,7.03,False
1552000,3.48,22.64,7.77,6.94,False
1553000,3.64,24.96,8.02,6.91,False
1554000,5.46,23.43,9.3,7.03,False
1555000,6.53,26.42,10.39,7.03,False
1556000,5.07,28.41,9.06,7.06,False
1557000,6.17,25.95,9.96,7.09,False
1558000,4.77,26.0,8.94,6.97,False
1559000,5.33,26.25,9.09,6.99,False
1560000,4.85,24.35,9.03,6.99,False
1561000,3.64,24.08,7.72,6.87,False
1562000,4.71,26.98,8.83,6.94,False
1563000,6.69,23.74,10.28,6.96,False
1564000,3.08,25.95,7.67,6.93,False
1565000,4.87,24.37,9.06,6.93,False
1566000,4.26,27.41,8.49,7.08,False
1567000,5.5,26.59,9.26,0.49,True
1568000,4.89,23.96,8.67,6.89,False
1569000,6.41,23.99,10.3,6.97,False
1570000,5.4,24.36,9.43,7.1,False
1571000,17.7,26.15,8.15,6.89,True
1572000,5.58,23.22,9.36,9.52,True
1573000,2.0,22.55,6.41,6.82,False
1574000,3.57,25.86,7.68,6.99,False
1575000,2.79,24.63,7.01,6.95,False
1576000,6.28,24.83,9.93,7.07,False
1577000,4.61,24.78,8.8,4.24,True
1578000,4.16,24.22,8.17,6.99,False
1579000,4.56,23.84,8.85,6.88,False
1580000,5.12,22.58,9.11,6.91,False
1581000,4.18,23.25,8.45,6.96,False
1582000,3.13,26.26,7.5,6.86,False
1583000,5.14,24.68,8.97,6.93,False
1584000,3.85,21.68,8.08,6.89,False
1585000,2.97,26.53,7.17,11.94,True
1586000,4.55,27.76,8.46,6.98,False
1587000,5.03,26.66,9.11,7.03,False
1588000,5.55,25.77,9.44,7.11,False
1589000,4.73,25.1,8.91,7.08,False
1590000,6.53,23.05,10.28,6.99,False
1591000,5.06,22.2,9.12,6.89,False
1592000,7.07,24.98,10.59,7.01,False
1593000,6.46,22.87,10.28,7.05,False
1594000,6.65,26.94,10.2,7.15,False
1595000,5.7,23.14,9.34,6.94,False
1596000,7.1,25.89,13.0,7.07,True
1597000,5.07,28.12,9.3,7.02,False
1598000,7.08,24.26,10.63,7.02,False
1599000,4.59,1.39,8.76,6.92,True
1600000,6.86,28.11,10.34,7.12,False
1601000,4.63,24.89,8.87,6.91,False
1602000,5.11,24.63,8.85,7.01,False
1603000,6.04,26.57,9.97,7.03,False
1604000,5.17,26.66,9.22,7.14,False
1605000,3.28,28.45,7.6,6.97,False
1606000,4.57,21.42,8.36,6.84,False
1607000,3.76,25.69,7.78,6.91,False
1608000,5.42,21.78,9.35,6.92,False
1609000,5.35,22.5,9.47,6.87,False
1610000,4.81,23.7,8.95,7.03,False
1611000,14.88,25.26,8.5,6.97,True
1612000,5.42,28.48,9.33,7.17,False
1613000,5.68,25.24,9.45,7.06,False
1614000,5.21,23.72,8.95,6.98,False
1615000,5.49,25.08,9.15,7.12,False
1616000,3.7,25.68,7.78,6.9,False
1617000,3.29,25.0,7.5,6.95,False
1618000,6.04,20.98,9.96,7.07,False
1619000,4.99,22.93,8.75,6.99,False
1620000,4.33,24.67,8.26,7.02,False
1621000,3.91,26.91,10.92,7.01,True
1622000,4.31,25.12,8.4,6.88,False
1623000,5.64,22.82,9.36,7.01,False
1624000,3.97,24.71,8.13,6.87,False
1625000,3.54,26.02,7.68,6.89,False
1626000,4.74,25.24,8.92,7.04,False
1627000,5.26,22.07,8.91,6.97,False
1628000,5.9,24.15,9.68,7.08,False
1629000,3.85,20.05,7.95,6.77,False
1630000,4.43,26.71,8.65,7.01,False
1631000,3.86,25.19,8.14,6.95,False
1632000,5.89,25.74,9.5,7.0,False
1633000,5.38,24.64,9.3,6.99,False
1634000,3.95,27.27,8.4,7.03,False
1635000,6.08,26.23,9.95,7.03,False
1636000,4.25,23.9,8.42,6.88,False
1637000,2.82,27.35,7.23,6.96,False
1638000,5.01,25.15,9.26,6.91,False
1639000,3.55,23.87,7.96,6.95,False
1640000,4.93,25.83,8.99,7.03,False
1641000,5.28,25.17,9.0,7.07,False
1642000,5.75,23.94,9.71,6.95,False
1643000,4.47,26.53,8.67,6.95,False
1644000,4.65,25.14,8.82,6.93,False
1645000,3.29,28.5,7.73,7.0,False
1646000,3.54,25.29,7.68,6.89,False
1647000,2.97,20.72,7.28,6.85,False
1648000,6.08,18.3,9.71,6.98,False
1649000,4.33,26.76,8.33,7.09,False
1650000,4.06,26.72,8.18,6.97,False
1651000,5.06,26.74,8.87,6.97,False
1652000,5.03,26.15,9.25,6.94,False
1653000,4.07,26.58,8.29,7.0,False
1654000,4.91,24.98,8.9,7.06,False
1655000,5.52,21.35,-3.34,6.89,True
1656000,4.84,24.33,8.96,7.02,False
1657000,3.74,21.93,7.81,6.92,False
1658000,4.92,23.5,8.96,7.02,False
1659000,5.77,24.98,9.57,7.02,False
1660000,6.67,24.76,10.54,7.11,False
1661000,5.65,24.22,9.52,7.07,False
1662000,3.9,27.88,8.41,7.06,False
1663000,5.33,28.37,9.41,7.04,False
1664000,6.62,25.25,10.53,7.01,False
1665000,5.96,26.01,9.79,7.02,False
1666000,5.26,25.34,9.02,7.04,False
1667000,5.22,24.19,9.27,7.02,False
1668000,4.69,26.18,8.86,6.97,False
1669000,3.66,23.15,7.69,6.9,False
1670000,7.11,20.16,10.47,7.07,False
1671000,5.7,22.73,9.65,6.98,False
1672000,5.31,23.89,9.3,6.99,False
1673000,13.29,25.75,8.57,7.0,True
1674000,4.94,22.71,8.91,7.0,False
1675000,6.22,23.87,9.95,7.13,False
1676000,2.83,24.29,7.44,6.87,False
1677000,6.2,25.25,9.84,6.99,False
1678000,3.03,25.74,7.48,7.01,False
1679000,5.44,23.39,9.4,7.03,False
1680000,6.06,21.43,9.55,6.95,False
1681000,4.8,23.27,8.94,7.03,False
1682000,6.43,23.89,10.27,7.0,False
1683000,14.2,24.04,8.93,6.99,True
1684000,5.0,22.66,8.75,4.42,True
1685000,5.09,24.07,9.18,6.96,False
1686000,4.8,29.98,9.11,7.08,False
1687000,6.03,25.53,9.75,7.01,False
1688000,4.24,25.92,8.35,7.05,False
1689000,6.96,22.76,10.66,6.99,False
1690000,5.67,26.95,9.78,7.02,False
1691000,5.08,24.98,9.29,6.97,False
1692000,5.14,27.69,9.25,6.96,False
1693000,3.3,21.86,7.83,6.88,False
1694000,5.81,24.63,9.65,7.07,False
1695000,5.88,25.52,9.5,7.15,False
1696000,4.36,24.43,8.61,6.9,False
1697000,4.18,26.9,8.34,7.09,False
1698000,6.26,29.49,10.11,7.05,False
1699000,5.1,26.73,9.16,7.03,False
1700000,16.06,25.93,9.5,6.98,True
1701000,5.76,25.78,9.52,6.96,False
1702000,7.13,23.02,10.89,7.13,False
1703000,4.64,24.26,8.86,6.89,False
1704000,2.25,28.21,6.77,6.87,False
1705000,5.49,25.3,9.34,7.1,False
1706000,5.51,28.1,9.66,7.03,False
1707000,4.43,25.07,8.56,6.94,False
1708000,7.49,28.26,10.86,7.18,False
1709000,5.01,28.72,9.1,6.97,False
1710000,4.27,25.68,8.41,7.05,False
1711000,3.57,22.89,7.97,6.82,False
1712000,5.97,26.07,10.0,7.09,False
1713000,19.46,26.61,8.39,6.94,True
1714000,4.32,26.62,8.48,6.91,False
1715000,5.98,24.47,9.71,7.1,False
1716000,4.07,21.71,8.29,6.94,False
1717000,3.76,23.31,7.84,6.83,False
1718000,4.89,27.17,9.09,7.1,False
1719000,5.86,23.42,9.56,7.01,False
1720000,5.18,25.81,9.29,7.03,False
1721000,4.49,24.36,8.74,6.92,False
1722000,3.83,25.53,8.02,6.95,False
1723000,5.72,26.69,9.42,7.14,False
1724000,5.22,28.35,9.23,7.02,False
1725000,5.49,22.15,9.18,6.94,False
1726000,5.75,24.57,9.56,7.03,False
1727000,3.9,27.33,8.3,7.01,False
1728000,5.67,27.19,9.49,7.12,False
1729000,5.34,25.68,9.1,7.08,False
1730000,6.35,23.86,9.99,7.03,False
1731000,3.43,23.49,7.62,6.86,False
1732000,5.31,26.09,9.22,7.01,False
1733000,3.6,22.9,7.64,6.92,False
1734000,3.5,29.58,8.01,7.0,False
1735000,6.13,25.85,9.76,7.15,False
1736000,5.3,25.48,9.15,7.11,False
1737000,3.1,23.47,12.9,6.95,True
1738000,5.81,24.63,9.48,7.07,False
1739000,4.95,26.48,9.06,7.04,False
1740000,4.52,24.14,8.62,7.02,False
1741000,19.09,23.97,9.02,6.93,True
1742000,5.07,27.77,14.89,7.08,True
1743000,5.67,25.1,9.43,7.09,False
1744000,5.98,24.85,9.98,6.97,False
1745000,4.41,20.27,8.23,6.9,False
1746000,5.97,25.5,9.91,7.14,False
1747000,4.44,21.04,8.31,6.82,False
1748000,15.01,22.98,8.85,7.05,True
1749000,4.76,25.54,8.93,7.06,False
1750000,5.85,28.23,9.62,7.02,False
1751000,3.51,25.89,7.78,7.03,False
1752000,4.91,27.87,9.09,6.97,False
1753000,13.35,26.45,8.88,6.94,True
1754000,4.61,25.21,8.72,6.91,False
1755000,6.09,27.57,9.9,7.18,False
1756000,6.28,25.82,10.12,7.04,False
1757000,4.61,26.24,8.73,7.07,False
1758000,3.88,29.24,8.07,7.06,False
1759000,6.07,25.59,9.7,7.08,False
1760000,6.04,24.71,9.61,7.0,False
1761000,4.07,24.04,8.3,6.85,False
1762000,5.59,23.44,9.24,7.0,False
1763000,4.22,23.45,8.48,6.87,False
1764000,4.83,25.8,8.67,7.05,False
1765000,5.5,24.1,9.53,13.62,True
1766000,4.35,26.58,8.53,6.91,False
1767000,6.78,24.69,10.42,7.04,False
1768000,3.03,26.62,7.7,6.91,False
1769000,3.86,22.39,7.96,6.82,False
1770000,4.86,23.45,8.68,7.05,False
1771000,13.17,28.8,9.13,7.1,True
1772000,19.28,25.77,9.19,6.97,True
1773000,7.32,25.67,10.96,7.08,False
1774000,4.18,26.97,8.6,6.95,False
1775000,3.54,25.05,7.63,6.91,False
1776000,5.23,22.91,9.29,6.98,False
1777000,4.23,29.33,8.29,7.07,False
1778000,6.53,20.52,10.29,7.01,False
1779000,5.28,25.33,9.06,7.04,False
1780000,3.87,23.35,8.01,6.95,False
1781000,6.01,26.55,9.61,7.12,False
1782000,5.12,21.81,9.25,6.88,False
1783000,6.12,26.52,9.94,7.13,False
1784000,6.56,28.43,10.25,7.23,False
1785000,3.58,24.18,7.83,6.85,False
1786000,4.7,24.39,8.99,7.05,False
1787000,6.12,24.16,9.92,7.12,False
1788000,4.63,25.56,8.72,7.02,False
1789000,3.65,26.52,7.73,6.94,False
1790000,5.92,23.36,9.9,7.03,False
1791000,2.45,21.88,6.76,6.83,False
1792000,8.75,22.6,12.04,7.09,False
1793000,2.47,22.81,7.02,6.8,False
1794000,3.26,23.21,7.79,6.88,False
1795000,3.64,25.15,8.11,7.03,False
1796000,4.84,28.83,9.07,7.13,False
1797000,4.47,26.15,8.61,6.96,False
1798000,4.4,23.46,8.48,6.97,False
1799000,5.03,23.94,8.96,7.01,False
1800000,3.81,25.39,8.2,7.0,False
1801000,14.72,21.76,9.05,7.03,True
1802000,5.61,28.81,9.73,7.2,False
1803000,6.26,28.18,10.23,7.21,False
1804000,4.67,23.74,8.56,6.86,False
1805000,3.99,24.29,8.39,6.84,False
1806000,5.28,26.51,9.16,7.03,False
1807000,2.73,25.07,7.2,6.95,False
1808000,4.85,24.33,8.98,6.99,False
1809000,6.45,26.65,11.36,7.2,True
1810000,3.97,28.65,8.02,7.1,False
1811000,6.17,39.71,10.06,7.09,True
1812000,5.72,29.05,9.79,7.07,False
1813000,5.57,25.15,9.27,7.07,False
1814000,5.5,23.3,9.38,6.93,False
1815000,5.48,23.02,9.21,7.0,False
1816000,6.03,25.08,9.69,7.02,False
1817000,4.41,27.28,8.42,6.96,False
1818000,6.49,24.95,10.01,6.99,False
1819000,5.87,24.78,9.68,7.05,False
1820000,3.83,24.61,8.3,6.94,False
1821000,4.02,26.73,8.13,7.03,False
1822000,5.53,23.5,9.38,6.9,False
1823000,5.83,25.49,9.9,6.95,False
1824000,4.19,26.66,8.46,7.01,False
1825000,6.46,27.15,10.08,7.12,False
1826000,4.95,23.6,8.73,6.92,False
1827000,5.78,22.77,9.73,7.04,False
1828000,5.49,22.64,9.27,1.68,True
1829000,5.03,22.06,8.76,6.93,False
1830000,3.73,23.06,8.05,6.93,False
1831000,6.02,23.0,9.63,7.07,False
1832000,4.41,43.17,8.71,7.06,True
1833000,5.51,25.54,9.53,6.99,False
1834000,6.17,23.05,9.77,6.99,False
1835000,5.5,27.64,9.59,7.05,False
1836000,3.6,24.71,7.65,6.88,False
1837000,4.61,27.54,8.72,7.07,False
1838000,5.91,23.26,9.46,6.99,False
1839000,4.96,24.77,9.11,7.08,False
1840000,4.09,26.84,8.13,6.96,False
1841000,3.67,23.23,7.74,6.87,False
1842000,5.53,24.17,9.44,6.97,False
1843000,4.69,21.55,8.67,6.83,False
1844000,5.23,23.82,9.35,6.91,False
1845000,5.55,24.36,9.47,7.04,False
1846000,5.97,29.47,9.8,7.1,False
1847000,7.22,27.12,10.76,7.13,False
1848000,5.69,25.66,9.79,7.03,False
1849000,6.15,25.04,10.08,7.06,False
1850000,4.06,23.93,8.18,6.86,False
1851000,4.87,23.85,9.09,7.05,False
1852000,18.87,20.07,8.57,6.8,True
1853000,11.24,24.59,9.1,6.98,True
1854000,4.43,26.71,8.52,7.0,False
1855000,4.93,26.01,9.05,6.99,False
1856000,2.6,26.38,7.12,4.29,True
1857000,4.41,28.5,8.52,6.96,False
1858000,3.51,22.85,8.01,6.96,False
1859000,3.74,28.98,8.21,7.01,False
1860000,6.25,23.51,10.02,7.02,False
1861000,5.4,22.95,9.29,6.97,False
1862000,6.37,26.88,10.2,7.02,False
1863000,4.64,24.56,8.56,6.97,False
1864000,5.72,23.19,9.79,7.02,False
1865000,5.42,24.95,9.41,7.0,False
1866000,6.34,26.73,10.15,7.04,False
1867000,6.3,27.98,9.95,7.12,False
1868000,5.47,25.98,9.23,7.06,False
1869000,5.84,23.4,9.87,7.03,False
1870000,6.47,23.45,10.26,7.06,False
1871000,5.05,23.01,9.01,6.92,False
1872000,3.1,23.54,7.53,6.92,False
1873000,4.73,23.24,8.9,7.01,False
1874000,4.82,21.09,8.86,6.96,False
1875000,4.4,24.4,8.38,6.95,False
1876000,4.63,23.13,8.57,6.87,False
1877000,6.6,30.21,10.5,7.14,False
1878000,4.71,27.4,8.73,7.03,False
1879000,5.97,23.54,9.85,6.99,False
1880000,3.92,25.92,8.33,7.02,False
1881000,5.78,20.82,9.44,6.96,False
1882000,5.46,22.95,9.23,7.01,False
1883000,5.09,24.79,8.82,7.06,False
1884000,4.36,28.22,8.73,6.98,False
1885000,4.72,26.01,8.57,7.04,False
1886000,5.04,24.86,8.92,6.97,False
1887000,5.87,22.5,9.79,6.96,False
1888000,5.03,23.77,9.24,7.07,False
1889000,5.16,26.4,8.96,7.13,False
1890000,4.77,24.53,8.66,6.96,False
1891000,4.81,24.19,9.06,7.03,False
1892000,5.43,26.48,9.5,7.07,False
1893000,5.17,23.83,8.9,6.99,False
1894000,5.33,24.17,9.33,7.08,False
1895000,6.73,25.44,10.53,7.0,False
1896000,5.08,21.38,8.96,6.87,False
1897000,4.96,23.36,8.73,6.94,False
1898000,4.25,25.57,8.54,6.9,False
1899000,5.02,22.53,8.91,6.99,False
1900000,4.03,23.72,7.98,6.93,False
1901000,4.4,22.19,8.26,6.93,False
1902000,6.53,25.31,10.3,6.98,False
1903000,4.34,27.03,8.61,6.95,False
1904000,5.03,24.29,9.16,7.06,False
1905000,4.9,22.47,8.65,7.0,False
1906000,6.8,20.89,10.51,7.08,False
1907000,5.33,22.19,9.15,6.9,False
1908000,4.5,24.13,8.63,6.94,False
1909000,3.9,24.7,8.35,6.85,False
1910000,4.82,4.58,8.75,7.09,True
1911000,5.46,27.05,9.31,7.16,False
1912000,5.59,23.17,9.23,6.9,False
1913000,1.99,27.76,6.41,7.0,False
1914000,3.34,23.46,7.47,6.82,False
1915000,5.24,24.23,9.19,7.03,False
1916000,4.57,22.69,8.49,6.94,False
1917000,4.91,28.19,9.11,7.16,False
1918000,6.84,22.36,10.54,7.0,False
1919000,5.36,24.78,9.27,6.97,False
1920000,4.1,28.17,8.58,6.94,False
1921000,4.86,26.48,8.76,6.94,False
1922000,6.4,27.78,10.15,7.03,False
1923000,4.26,25.7,8.51,6.97,False
1924000,5.19,23.35,9.15,6.99,False
1925000,5.87,27.35,9.65,7.07,False
1926000,3.78,25.16,8.13,7.02,False
1927000,4.98,25.96,8.75,7.0,False
1928000,5.87,27.15,9.73,7.13,False
1929000,4.68,23.28,8.52,6.93,False
1930000,3.98,22.33,7.96,6.92,False
1931000,2.99,26.67,7.41,6.86,False
1932000,4.55,25.65,8.72,6.9,False
1933000,2.91,25.41,7.16,6.99,False
1934000,5.71,24.3,9.7,7.05,False
1935000,5.12,29.89,9.01,7.17,False
1936000,4.45,26.3,8.48,7.05,False
1937000,5.0,21.46,8.95,6.97,False
1938000,6.05,24.07,9.87,7.1,False
1939000,4.04,23.24,8.08,6.93,False
1940000,3.9,27.53,8.09,7.07,False
1941000,4.79,23.29,-0.88,6.89,True
1942000,4.42,22.78,8.51,6.99,False
1943000,5.41,29.3,9.33,7.13,False
1944000,4.84,23.99,8.69,6.88,False
1945000,4.74,22.31,8.68,6.9,False
1946000,6.11,23.27,9.87,7.04,False
